,Algorithm,CandidatesNum,PopulationSize,Alpha,IterationNumber,Result
765,4,10,15,0.25,30,4.6
766,4,10,15,0.25,35,4.6
767,4,10,15,0.25,40,4.6
768,4,10,15,0.25,45,4.8
769,4,10,15,0.25,50,4.8
770,4,10,15,0.3,5,5.4
771,4,10,15,0.3,10,5.2
772,4,10,15,0.3,15,5.2
773,4,10,15,0.3,20,4.4
774,4,10,15,0.3,25,5.0
775,4,10,15,0.3,30,4.8
776,4,10,15,0.3,35,4.6
777,4,10,15,0.3,40,4.8
778,4,10,15,0.3,45,5.0
779,4,10,15,0.3,50,5.0
780,4,10,20,0.05,5,5.2
781,4,10,20,0.05,10,5.2
782,4,10,20,0.05,15,5.2
783,4,10,20,0.05,20,5.4
784,4,10,20,0.05,25,5.0
785,4,10,20,0.05,30,5.0
786,4,10,20,0.05,35,4.6
787,4,10,20,0.05,40,5.2
788,4,10,20,0.05,45,4.6
789,4,10,20,0.05,50,4.6
790,4,10,20,0.1,5,5.0
791,4,10,20,0.1,10,5.0
792,4,10,20,0.1,15,5.0
793,4,10,20,0.1,20,4.6
794,4,10,20,0.1,25,5.2
795,4,10,20,0.1,30,5.0
796,4,10,20,0.1,35,4.8
797,4,10,20,0.1,40,4.6
798,4,10,20,0.1,45,4.4
799,4,10,20,0.1,50,4.8
800,4,10,20,0.15,5,5.6
801,4,10,20,0.15,10,5.2
802,4,10,20,0.15,15,4.8
803,4,10,20,0.15,20,4.4
804,4,10,20,0.15,25,4.4
805,4,10,20,0.15,30,4.8
806,4,10,20,0.15,35,4.8
807,4,10,20,0.15,40,4.4
808,4,10,20,0.15,45,5.0
809,4,10,20,0.15,50,4.8
810,4,10,20,0.2,5,4.8
811,4,10,20,0.2,10,4.6
812,4,10,20,0.2,15,4.8
813,4,10,20,0.2,20,4.6
814,4,10,20,0.2,25,5.2
815,4,10,20,0.2,30,4.6
816,4,10,20,0.2,35,5.2
817,4,10,20,0.2,40,5.0
818,4,10,20,0.2,45,4.6
819,4,10,20,0.2,50,4.4
820,4,10,20,0.25,5,5.2
821,4,10,20,0.25,10,4.8
822,4,10,20,0.25,15,5.2
823,4,10,20,0.25,20,4.6
824,4,10,20,0.25,25,4.6
825,4,10,20,0.25,30,4.8
826,4,10,20,0.25,35,4.6
827,4,10,20,0.25,40,4.8
828,4,10,20,0.25,45,4.6
829,4,10,20,0.25,50,4.6
830,4,10,20,0.3,5,5.4
831,4,10,20,0.3,10,5.2
832,4,10,20,0.3,15,4.4
833,4,10,20,0.3,20,4.6
834,4,10,20,0.3,25,4.6
835,4,10,20,0.3,30,5.0
836,4,10,20,0.3,35,4.6
837,4,10,20,0.3,40,4.8
838,4,10,20,0.3,45,4.2
839,4,10,20,0.3,50,5.0
840,4,10,25,0.05,5,5.0
841,4,10,25,0.05,10,5.2
842,4,10,25,0.05,15,5.0
843,4,10,25,0.05,20,4.6
844,4,10,25,0.05,25,4.6
845,4,10,25,0.05,30,5.0
846,4,10,25,0.05,35,4.8
847,4,10,25,0.05,40,4.4
848,4,10,25,0.05,45,4.6
849,4,10,25,0.05,50,5.2
850,4,10,25,0.1,5,5.0
851,4,10,25,0.1,10,4.8
852,4,10,25,0.1,15,4.6
853,4,10,25,0.1,20,4.4
854,4,10,25,0.1,25,4.6
855,4,10,25,0.1,30,4.8
856,4,10,25,0.1,35,4.6
857,4,10,25,0.1,40,4.8
858,4,10,25,0.1,45,4.2
859,4,10,25,0.1,50,4.6
860,4,10,25,0.15,5,5.0
861,4,10,25,0.15,10,5.0
862,4,10,25,0.15,15,5.0
863,4,10,25,0.15,20,4.4
864,4,10,25,0.15,25,4.8
865,4,10,25,0.15,30,5.0
866,4,10,25,0.15,35,4.6
867,4,10,25,0.15,40,4.8
868,4,10,25,0.15,45,4.6
869,4,10,25,0.15,50,4.8
870,4,10,25,0.2,5,5.4
871,4,10,25,0.2,10,5.2
872,4,10,25,0.2,15,4.4
873,4,10,25,0.2,20,4.6
874,4,10,25,0.2,25,4.2
875,4,10,25,0.2,30,4.8
876,4,10,25,0.2,35,4.0
877,4,10,25,0.2,40,4.6
878,4,10,25,0.2,45,4.4
879,4,10,25,0.2,50,4.4
880,4,10,25,0.25,5,5.2
881,4,10,25,0.25,10,5.0
882,4,10,25,0.25,15,5.0
883,4,10,25,0.25,20,4.4
884,4,10,25,0.25,25,4.6
885,4,10,25,0.25,30,4.8
886,4,10,25,0.25,35,4.6
887,4,10,25,0.25,40,5.0
888,4,10,25,0.25,45,5.0
889,4,10,25,0.25,50,5.0
890,4,10,25,0.3,5,5.6
891,4,10,25,0.3,10,5.2
892,4,10,25,0.3,15,5.0
893,4,10,25,0.3,20,5.0
894,4,10,25,0.3,25,4.6
895,4,10,25,0.3,30,4.6
896,4,10,25,0.3,35,4.6
897,4,10,25,0.3,40,5.0
898,4,10,25,0.3,45,4.6
899,4,10,25,0.3,50,4.6
900,4,10,30,0.05,5,5.2
901,4,10,30,0.05,10,4.6
902,4,10,30,0.05,15,4.8
903,4,10,30,0.05,20,4.8
904,4,10,30,0.05,25,5.0
905,4,10,30,0.05,30,5.2
906,4,10,30,0.05,35,4.8
907,4,10,30,0.05,40,4.4
908,4,10,30,0.05,45,4.8
909,4,10,30,0.05,50,4.6
910,4,10,30,0.1,5,4.4
911,4,10,30,0.1,10,4.6
912,4,10,30,0.1,15,4.8
913,4,10,30,0.1,20,4.4
914,4,10,30,0.1,25,4.6
915,4,10,30,0.1,30,4.6
916,4,10,30,0.1,35,5.0
917,4,10,30,0.1,40,4.8
918,4,10,30,0.1,45,4.8
919,4,10,30,0.1,50,4.6
920,4,10,30,0.15,5,5.4
921,4,10,30,0.15,10,4.8
922,4,10,30,0.15,15,4.4
923,4,10,30,0.15,20,5.0
924,4,10,30,0.15,25,4.8
925,4,10,30,0.15,30,5.0
926,4,10,30,0.15,35,4.6
927,4,10,30,0.15,40,4.8
928,4,10,30,0.15,45,4.8
929,4,10,30,0.15,50,5.2
930,4,10,30,0.2,5,5.0
931,4,10,30,0.2,10,4.6
932,4,10,30,0.2,15,5.0
933,4,10,30,0.2,20,4.8
934,4,10,30,0.2,25,4.8
935,4,10,30,0.2,30,4.8
936,4,10,30,0.2,35,4.8
937,4,10,30,0.2,40,4.6
938,4,10,30,0.2,45,4.2
939,4,10,30,0.2,50,4.8
940,4,10,30,0.25,5,5.0
941,4,10,30,0.25,10,5.0
942,4,10,30,0.25,15,4.8
943,4,10,30,0.25,20,4.8
944,4,10,30,0.25,25,4.8
945,4,10,30,0.25,30,4.8
946,4,10,30,0.25,35,4.4
947,4,10,30,0.25,40,4.8
948,4,10,30,0.25,45,4.2
949,4,10,30,0.25,50,4.8
950,4,10,30,0.3,5,5.4
951,4,10,30,0.3,10,4.6
952,4,10,30,0.3,15,5.0
953,4,10,30,0.3,20,4.2
954,4,10,30,0.3,25,4.6
955,4,10,30,0.3,30,4.6
956,4,10,30,0.3,35,5.0
957,4,10,30,0.3,40,4.8
958,4,10,30,0.3,45,4.6
959,4,10,30,0.3,50,5.2
960,4,10,35,0.05,5,4.6
961,4,10,35,0.05,10,5.0
962,4,10,35,0.05,15,4.6
963,4,10,35,0.05,20,4.6
964,4,10,35,0.05,25,5.2
965,4,10,35,0.05,30,4.6
966,4,10,35,0.05,35,5.2
967,4,10,35,0.05,40,4.6
968,4,10,35,0.05,45,5.2
969,4,10,35,0.05,50,4.8
970,4,10,35,0.1,5,5.0
971,4,10,35,0.1,10,4.6
972,4,10,35,0.1,15,4.6
973,4,10,35,0.1,20,4.8
974,4,10,35,0.1,25,5.0
975,4,10,35,0.1,30,4.4
976,4,10,35,0.1,35,4.6
977,4,10,35,0.1,40,4.8
978,4,10,35,0.1,45,4.4
979,4,10,35,0.1,50,4.0
980,4,10,35,0.15,5,5.0
981,4,10,35,0.15,10,4.8
982,4,10,35,0.15,15,4.6
983,4,10,35,0.15,20,5.0
984,4,10,35,0.15,25,4.4
985,4,10,35,0.15,30,4.4
986,4,10,35,0.15,35,4.4
987,4,10,35,0.15,40,5.2
988,4,10,35,0.15,45,5.0
989,4,10,35,0.15,50,4.6
990,4,10,35,0.2,5,4.8
991,4,10,35,0.2,10,4.8
992,4,10,35,0.2,15,4.8
993,4,10,35,0.2,20,4.6
994,4,10,35,0.2,25,4.8
995,4,10,35,0.2,30,4.6
996,4,10,35,0.2,35,4.8
997,4,10,35,0.2,40,4.4
998,4,10,35,0.2,45,4.6
999,4,10,35,0.2,50,4.8
1000,4,10,35,0.25,5,5.0
1001,4,10,35,0.25,10,4.8
1002,4,10,35,0.25,15,4.8
1003,4,10,35,0.25,20,4.8
1004,4,10,35,0.25,25,4.6
1005,4,10,35,0.25,30,4.4
1006,4,10,35,0.25,35,5.0
1007,4,10,35,0.25,40,4.6
1008,4,10,35,0.25,45,4.4
1009,4,10,35,0.25,50,5.0
1010,4,10,35,0.3,5,5.2
1011,4,10,35,0.3,10,5.0
1012,4,10,35,0.3,15,4.8
1013,4,10,35,0.3,20,4.4
1014,4,10,35,0.3,25,4.6
1015,4,10,35,0.3,30,5.0
1016,4,10,35,0.3,35,5.2
1017,4,10,35,0.3,40,5.2
1018,4,10,35,0.3,45,4.4
1019,4,10,35,0.3,50,4.6
1020,4,10,40,0.05,5,5.0
1021,4,10,40,0.05,10,4.8
1022,4,10,40,0.05,15,5.0
1023,4,10,40,0.05,20,4.6
1024,4,10,40,0.05,25,5.0
1025,4,10,40,0.05,30,4.6
1026,4,10,40,0.05,35,4.8
1027,4,10,40,0.05,40,4.6
1028,4,10,40,0.05,45,5.0
1029,4,10,40,0.05,50,4.2
1030,4,10,40,0.1,5,5.2
1031,4,10,40,0.1,10,4.8
1032,4,10,40,0.1,15,5.0
1033,4,10,40,0.1,20,5.0
1034,4,10,40,0.1,25,4.6
1035,4,10,40,0.1,30,5.0
1036,4,10,40,0.1,35,4.8
1037,4,10,40,0.1,40,4.6
1038,4,10,40,0.1,45,4.6
1039,4,10,40,0.1,50,4.6
1040,4,10,40,0.15,5,4.8
1041,4,10,40,0.15,10,4.6
1042,4,10,40,0.15,15,4.8
1043,4,10,40,0.15,20,5.0
1044,4,10,40,0.15,25,5.0
1045,4,10,40,0.15,30,4.4
1046,4,10,40,0.15,35,4.6
1047,4,10,40,0.15,40,4.6
1048,4,10,40,0.15,45,5.0
1049,4,10,40,0.15,50,4.6
1050,4,10,40,0.2,5,4.6
1051,4,10,40,0.2,10,4.6
1052,4,10,40,0.2,15,4.4
1053,4,10,40,0.2,20,4.4
1054,4,10,40,0.2,25,4.4
1055,4,10,40,0.2,30,5.2
1056,4,10,40,0.2,35,4.2
1057,4,10,40,0.2,40,4.4
1058,4,10,40,0.2,45,4.8
1059,4,10,40,0.2,50,4.8
1060,4,10,40,0.25,5,5.2
1061,4,10,40,0.25,10,5.2
1062,4,10,40,0.25,15,4.4
1063,4,10,40,0.25,20,4.8
1064,4,10,40,0.25,25,4.4
1065,4,10,40,0.25,30,4.6
1066,4,10,40,0.25,35,4.2
1067,4,10,40,0.25,40,5.0
1068,4,10,40,0.25,45,4.6
1069,4,10,40,0.25,50,4.4
1070,4,10,40,0.3,5,5.0
1071,4,10,40,0.3,10,4.8
1072,4,10,40,0.3,15,4.4
1073,4,10,40,0.3,20,4.2
1074,4,10,40,0.3,25,4.2
1075,4,10,40,0.3,30,4.8
1076,4,10,40,0.3,35,4.8
1077,4,10,40,0.3,40,4.4
1078,4,10,40,0.3,45,4.2
1079,4,10,40,0.3,50,4.6
1080,4,10,45,0.05,5,5.2
1081,4,10,45,0.05,10,4.6
1082,4,10,45,0.05,15,4.8
1083,4,10,45,0.05,20,5.0
1084,4,10,45,0.05,25,4.8
1085,4,10,45,0.05,30,4.2
1086,4,10,45,0.05,35,4.6
1087,4,10,45,0.05,40,4.8
1088,4,10,45,0.05,45,4.4
1089,4,10,45,0.05,50,4.6
1090,4,10,45,0.1,5,4.6
1091,4,10,45,0.1,10,4.6
1092,4,10,45,0.1,15,4.4
1093,4,10,45,0.1,20,4.6
1094,4,10,45,0.1,25,4.8
1095,4,10,45,0.1,30,5.2
1096,4,10,45,0.1,35,4.4
1097,4,10,45,0.1,40,4.6
1098,4,10,45,0.1,45,4.6
1099,4,10,45,0.1,50,4.8
1100,4,10,45,0.15,5,4.8
1101,4,10,45,0.15,10,4.6
1102,4,10,45,0.15,15,4.6
1103,4,10,45,0.15,20,4.6
1104,4,10,45,0.15,25,4.8
1105,4,10,45,0.15,30,4.4
1106,4,10,45,0.15,35,4.6
1107,4,10,45,0.15,40,4.8
1108,4,10,45,0.15,45,4.8
1109,4,10,45,0.15,50,4.8
1110,4,10,45,0.2,5,5.2
1111,4,10,45,0.2,10,4.8
1112,4,10,45,0.2,15,4.4
1113,4,10,45,0.2,20,4.8
1114,4,10,45,0.2,25,4.6
1115,4,10,45,0.2,30,4.6
1116,4,10,45,0.2,35,4.8
1117,4,10,45,0.2,40,4.6
1118,4,10,45,0.2,45,4.4
1119,4,10,45,0.2,50,4.4
1120,4,10,45,0.25,5,5.0
1121,4,10,45,0.25,10,4.6
1122,4,10,45,0.25,15,5.2
1123,4,10,45,0.25,20,5.0
1124,4,10,45,0.25,25,4.8
1125,4,10,45,0.25,30,4.4
1126,4,10,45,0.25,35,5.0
1127,4,10,45,0.25,40,4.8
1128,4,10,45,0.25,45,4.8
1129,4,10,45,0.25,50,4.8
1130,4,10,45,0.3,5,5.0
1131,4,10,45,0.3,10,5.2
1132,4,10,45,0.3,15,4.6
1133,4,10,45,0.3,20,4.8
1134,4,10,45,0.3,25,5.0
1135,4,10,45,0.3,30,4.2
1136,4,10,45,0.3,35,4.6
1137,4,10,45,0.3,40,4.8
1138,4,10,45,0.3,45,4.8
1139,4,10,45,0.3,50,4.6
1140,4,10,50,0.05,5,5.2
1141,4,10,50,0.05,10,5.0
1142,4,10,50,0.05,15,4.8
1143,4,10,50,0.05,20,4.6
1144,4,10,50,0.05,25,4.4
1145,4,10,50,0.05,30,4.6
1146,4,10,50,0.05,35,4.4
1147,4,10,50,0.05,40,4.6
1148,4,10,50,0.05,45,4.4
1149,4,10,50,0.05,50,4.8
1150,4,10,50,0.1,5,4.6
1151,4,10,50,0.1,10,5.2
1152,4,10,50,0.1,15,4.8
1153,4,10,50,0.1,20,4.6
1154,4,10,50,0.1,25,4.8
1155,4,10,50,0.1,30,4.2
1156,4,10,50,0.1,35,4.2
1157,4,10,50,0.1,40,4.4
1158,4,10,50,0.1,45,4.2
1159,4,10,50,0.1,50,4.2
1160,4,10,50,0.15,5,4.6
1161,4,10,50,0.15,10,4.6
1162,4,10,50,0.15,15,4.2
1163,4,10,50,0.15,20,4.2
1164,4,10,50,0.15,25,5.4
1165,4,10,50,0.15,30,4.4
1166,4,10,50,0.15,35,5.0
1167,4,10,50,0.15,40,5.0
1168,4,10,50,0.15,45,5.0
1169,4,10,50,0.15,50,4.8
1170,4,10,50,0.2,5,4.8
1171,4,10,50,0.2,10,4.4
1172,4,10,50,0.2,15,4.6
1173,4,10,50,0.2,20,4.6
1174,4,10,50,0.2,25,4.4
1175,4,10,50,0.2,30,4.6
1176,4,10,50,0.2,35,4.8
1177,4,10,50,0.2,40,4.2
1178,4,10,50,0.2,45,5.0
1179,4,10,50,0.2,50,4.8
1180,4,10,50,0.25,5,5.0
1181,4,10,50,0.25,10,4.0
1182,4,10,50,0.25,15,4.6
1183,4,10,50,0.25,20,4.4
1184,4,10,50,0.25,25,4.4
1185,4,10,50,0.25,30,5.0
1186,4,10,50,0.25,35,4.6
1187,4,10,50,0.25,40,4.6
1188,4,10,50,0.25,45,4.2
1189,4,10,50,0.25,50,4.2
1190,4,10,50,0.3,5,5.0
1191,4,10,50,0.3,10,5.2
1192,4,10,50,0.3,15,4.6
1193,4,10,50,0.3,20,4.6
1194,4,10,50,0.3,25,4.8
1195,4,10,50,0.3,30,5.0
1196,4,10,50,0.3,35,4.4
1197,4,10,50,0.3,40,4.2
1198,4,10,50,0.3,45,4.4
1199,4,10,50,0.3,50,4.8
1200,4,15,5,0.05,5,6.4
1201,4,15,5,0.05,10,6.8
1202,4,15,5,0.05,15,6.2
1203,4,15,5,0.05,20,5.2
1204,4,15,5,0.05,25,5.4
1205,4,15,5,0.05,30,5.0
1206,4,15,5,0.05,35,5.6
1207,4,15,5,0.05,40,4.8
1208,4,15,5,0.05,45,5.0
1209,4,15,5,0.05,50,5.0
1210,4,15,5,0.1,5,6.4
1211,4,15,5,0.1,10,6.0
1212,4,15,5,0.1,15,6.0
1213,4,15,5,0.1,20,4.8
1214,4,15,5,0.1,25,5.8
1215,4,15,5,0.1,30,5.6
1216,4,15,5,0.1,35,5.0
1217,4,15,5,0.1,40,5.2
1218,4,15,5,0.1,45,5.2
1219,4,15,5,0.1,50,4.6
1220,4,15,5,0.15,5,6.0
1221,4,15,5,0.15,10,6.0
1222,4,15,5,0.15,15,5.4
1223,4,15,5,0.15,20,5.6
1224,4,15,5,0.15,25,4.8
1225,4,15,5,0.15,30,5.6
1226,4,15,5,0.15,35,5.4
1227,4,15,5,0.15,40,5.4
1228,4,15,5,0.15,45,4.4
1229,4,15,5,0.15,50,5.2
1230,4,15,5,0.2,5,6.0
1231,4,15,5,0.2,10,6.0
1232,4,15,5,0.2,15,5.6
1233,4,15,5,0.2,20,5.6
1234,4,15,5,0.2,25,4.8
1235,4,15,5,0.2,30,5.6
1236,4,15,5,0.2,35,5.6
1237,4,15,5,0.2,40,5.2
1238,4,15,5,0.2,45,5.2
1239,4,15,5,0.2,50,5.2
1240,4,15,5,0.25,5,6.2
1241,4,15,5,0.25,10,6.6
1242,4,15,5,0.25,15,6.0
1243,4,15,5,0.25,20,5.8
1244,4,15,5,0.25,25,5.6
1245,4,15,5,0.25,30,5.4
1246,4,15,5,0.25,35,5.2
1247,4,15,5,0.25,40,5.2
1248,4,15,5,0.25,45,5.0
1249,4,15,5,0.25,50,5.8
1250,4,15,5,0.3,5,6.6
1251,4,15,5,0.3,10,5.6
1252,4,15,5,0.3,15,5.6
1253,4,15,5,0.3,20,6.0
1254,4,15,5,0.3,25,5.4
1255,4,15,5,0.3,30,5.6
1256,4,15,5,0.3,35,5.6
1257,4,15,5,0.3,40,5.8
1258,4,15,5,0.3,45,6.0
1259,4,15,5,0.3,50,5.8
1260,4,15,10,0.05,5,5.6
1261,4,15,10,0.05,10,5.2
1262,4,15,10,0.05,15,5.4
1263,4,15,10,0.05,20,5.2
1264,4,15,10,0.05,25,4.8
1265,4,15,10,0.05,30,5.2
1266,4,15,10,0.05,35,5.0
1267,4,15,10,0.05,40,4.6
1268,4,15,10,0.05,45,4.8
1269,4,15,10,0.05,50,5.2
1270,4,15,10,0.1,5,5.4
1271,4,15,10,0.1,10,5.6
1272,4,15,10,0.1,15,5.2
1273,4,15,10,0.1,20,4.6
1274,4,15,10,0.1,25,5.4
1275,4,15,10,0.1,30,5.0
1276,4,15,10,0.1,35,5.2
1277,4,15,10,0.1,40,4.6
1278,4,15,10,0.1,45,4.4
1279,4,15,10,0.1,50,4.6
1280,4,15,10,0.15,5,5.8
1281,4,15,10,0.15,10,5.8
1282,4,15,10,0.15,15,4.8
1283,4,15,10,0.15,20,4.8
1284,4,15,10,0.15,25,4.8
1285,4,15,10,0.15,30,4.6
1286,4,15,10,0.15,35,5.0
1287,4,15,10,0.15,40,4.8
1288,4,15,10,0.15,45,4.4
1289,4,15,10,0.15,50,4.4
1290,4,15,10,0.2,5,5.8
1291,4,15,10,0.2,10,5.2
1292,4,15,10,0.2,15,4.6
1293,4,15,10,0.2,20,5.6
1294,4,15,10,0.2,25,4.6
1295,4,15,10,0.2,30,5.0
1296,4,15,10,0.2,35,4.8
1297,4,15,10,0.2,40,4.6
1298,4,15,10,0.2,45,5.0
1299,4,15,10,0.2,50,5.0
1300,4,15,10,0.25,5,6.2
1301,4,15,10,0.25,10,5.4
1302,4,15,10,0.25,15,5.6
1303,4,15,10,0.25,20,5.6
1304,4,15,10,0.25,25,5.2
1305,4,15,10,0.25,30,5.2
1306,4,15,10,0.25,35,5.0
1307,4,15,10,0.25,40,4.6
1308,4,15,10,0.25,45,5.2
1309,4,15,10,0.25,50,4.8
1310,4,15,10,0.3,5,5.6
1311,4,15,10,0.3,10,5.6
1312,4,15,10,0.3,15,5.2
1313,4,15,10,0.3,20,5.4
1314,4,15,10,0.3,25,5.6
1315,4,15,10,0.3,30,5.6
1316,4,15,10,0.3,35,5.0
1317,4,15,10,0.3,40,5.2
1318,4,15,10,0.3,45,5.0
1319,4,15,10,0.3,50,4.8
1320,4,15,15,0.05,5,5.2
1321,4,15,15,0.05,10,5.0
1322,4,15,15,0.05,15,5.2
1323,4,15,15,0.05,20,4.8
1324,4,15,15,0.05,25,5.0
1325,4,15,15,0.05,30,5.0
1326,4,15,15,0.05,35,4.6
1327,4,15,15,0.05,40,4.6
1328,4,15,15,0.05,45,4.6
1329,4,15,15,0.05,50,5.0
1330,4,15,15,0.1,5,5.4
1331,4,15,15,0.1,10,5.2
1332,4,15,15,0.1,15,5.0
1333,4,15,15,0.1,20,5.2
1334,4,15,15,0.1,25,4.4
1335,4,15,15,0.1,30,4.8
1336,4,15,15,0.1,35,5.0
1337,4,15,15,0.1,40,5.2
1338,4,15,15,0.1,45,4.8
1339,4,15,15,0.1,50,4.4
1340,4,15,15,0.15,5,5.2
1341,4,15,15,0.15,10,4.8
1342,4,15,15,0.15,15,5.4
1343,4,15,15,0.15,20,4.6
1344,4,15,15,0.15,25,5.0
1345,4,15,15,0.15,30,4.8
1346,4,15,15,0.15,35,4.6
1347,4,15,15,0.15,40,4.6
1348,4,15,15,0.15,45,5.0
1349,4,15,15,0.15,50,4.6
1350,4,15,15,0.2,5,6.2
1351,4,15,15,0.2,10,5.4
1352,4,15,15,0.2,15,5.0
1353,4,15,15,0.2,20,5.0
1354,4,15,15,0.2,25,5.4
1355,4,15,15,0.2,30,4.8
1356,4,15,15,0.2,35,5.0
1357,4,15,15,0.2,40,4.6
1358,4,15,15,0.2,45,4.6
1359,4,15,15,0.2,50,5.0
1360,4,15,15,0.25,5,6.0
1361,4,15,15,0.25,10,5.0
1362,4,15,15,0.25,15,5.4
1363,4,15,15,0.25,20,5.0
1364,4,15,15,0.25,25,5.0
1365,4,15,15,0.25,30,4.8
1366,4,15,15,0.25,35,5.2
1367,4,15,15,0.25,40,4.6
1368,4,15,15,0.25,45,4.8
1369,4,15,15,0.25,50,4.8
1370,4,15,15,0.3,5,5.6
1371,4,15,15,0.3,10,5.6
1372,4,15,15,0.3,15,5.2
1373,4,15,15,0.3,20,5.4
1374,4,15,15,0.3,25,4.8
1375,4,15,15,0.3,30,5.2
1376,4,15,15,0.3,35,5.2
1377,4,15,15,0.3,40,4.6
1378,4,15,15,0.3,45,5.0
1379,4,15,15,0.3,50,4.8
1380,4,15,20,0.05,5,5.0
1381,4,15,20,0.05,10,4.8
1382,4,15,20,0.05,15,5.2
1383,4,15,20,0.05,20,5.0
1384,4,15,20,0.05,25,4.6
1385,4,15,20,0.05,30,4.6
1386,4,15,20,0.05,35,4.4
1387,4,15,20,0.05,40,4.6
1388,4,15,20,0.05,45,4.8
1389,4,15,20,0.05,50,4.6
1390,4,15,20,0.1,5,5.8
1391,4,15,20,0.1,10,5.0
1392,4,15,20,0.1,15,4.6
1393,4,15,20,0.1,20,5.0
1394,4,15,20,0.1,25,4.6
1395,4,15,20,0.1,30,4.8
1396,4,15,20,0.1,35,4.4
1397,4,15,20,0.1,40,4.4
1398,4,15,20,0.1,45,4.4
1399,4,15,20,0.1,50,4.6
1400,4,15,20,0.15,5,5.6
1401,4,15,20,0.15,10,5.2
1402,4,15,20,0.15,15,4.8
1403,4,15,20,0.15,20,4.8
1404,4,15,20,0.15,25,4.8
1405,4,15,20,0.15,30,4.8
1406,4,15,20,0.15,35,4.8
1407,4,15,20,0.15,40,4.2
1408,4,15,20,0.15,45,4.4
1409,4,15,20,0.15,50,4.8
1410,4,15,20,0.2,5,5.0
1411,4,15,20,0.2,10,5.2
1412,4,15,20,0.2,15,5.2
1413,4,15,20,0.2,20,4.6
1414,4,15,20,0.2,25,4.8
1415,4,15,20,0.2,30,4.4
1416,4,15,20,0.2,35,5.0
1417,4,15,20,0.2,40,4.6
1418,4,15,20,0.2,45,4.8
1419,4,15,20,0.2,50,4.4
1420,4,15,20,0.25,5,6.0
1421,4,15,20,0.25,10,5.4
1422,4,15,20,0.25,15,5.0
1423,4,15,20,0.25,20,5.0
1424,4,15,20,0.25,25,4.8
1425,4,15,20,0.25,30,4.8
1426,4,15,20,0.25,35,4.6
1427,4,15,20,0.25,40,4.8
1428,4,15,20,0.25,45,4.8
1429,4,15,20,0.25,50,4.6
1430,4,15,20,0.3,5,5.8
1431,4,15,20,0.3,10,5.2
1432,4,15,20,0.3,15,5.2
1433,4,15,20,0.3,20,5.2
1434,4,15,20,0.3,25,5.2
1435,4,15,20,0.3,30,5.2
1436,4,15,20,0.3,35,4.8
1437,4,15,20,0.3,40,4.8
1438,4,15,20,0.3,45,4.8
1439,4,15,20,0.3,50,5.0
1440,4,15,25,0.05,5,5.4
1441,4,15,25,0.05,10,5.0
1442,4,15,25,0.05,15,5.0
1443,4,15,25,0.05,20,4.6
1444,4,15,25,0.05,25,4.8
1445,4,15,25,0.05,30,4.4
1446,4,15,25,0.05,35,4.6
1447,4,15,25,0.05,40,4.8
1448,4,15,25,0.05,45,4.8
1449,4,15,25,0.05,50,4.6
1450,4,15,25,0.1,5,5.4
1451,4,15,25,0.1,10,5.0
1452,4,15,25,0.1,15,5.0
1453,4,15,25,0.1,20,5.0
1454,4,15,25,0.1,25,4.4
1455,4,15,25,0.1,30,4.2
1456,4,15,25,0.1,35,4.4
1457,4,15,25,0.1,40,4.4
1458,4,15,25,0.1,45,4.6
1459,4,15,25,0.1,50,5.0
1460,4,15,25,0.15,5,5.0
1461,4,15,25,0.15,10,5.0
1462,4,15,25,0.15,15,5.2
1463,4,15,25,0.15,20,4.4
1464,4,15,25,0.15,25,4.6
1465,4,15,25,0.15,30,4.6
1466,4,15,25,0.15,35,4.8
1467,4,15,25,0.15,40,4.8
1468,4,15,25,0.15,45,4.6
1469,4,15,25,0.15,50,4.6
1470,4,15,25,0.2,5,5.8
1471,4,15,25,0.2,10,4.6
1472,4,15,25,0.2,15,5.2
1473,4,15,25,0.2,20,4.8
1474,4,15,25,0.2,25,5.0
1475,4,15,25,0.2,30,4.6
1476,4,15,25,0.2,35,5.0
1477,4,15,25,0.2,40,4.6
1478,4,15,25,0.2,45,5.0
1479,4,15,25,0.2,50,5.0
1480,4,15,25,0.25,5,5.6
1481,4,15,25,0.25,10,5.0
1482,4,15,25,0.25,15,5.0
1483,4,15,25,0.25,20,5.4
1484,4,15,25,0.25,25,4.8
1485,4,15,25,0.25,30,5.0
1486,4,15,25,0.25,35,4.8
1487,4,15,25,0.25,40,5.0
1488,4,15,25,0.25,45,5.0
1489,4,15,25,0.25,50,4.6
1490,4,15,25,0.3,5,5.4
1491,4,15,25,0.3,10,5.2
1492,4,15,25,0.3,15,5.2
1493,4,15,25,0.3,20,5.0
1494,4,15,25,0.3,25,4.8
1495,4,15,25,0.3,30,5.0
1496,4,15,25,0.3,35,5.0
1497,4,15,25,0.3,40,5.0
1498,4,15,25,0.3,45,4.6
1499,4,15,25,0.3,50,4.8
1500,4,15,30,0.05,5,5.2
1501,4,15,30,0.05,10,5.4
1502,4,15,30,0.05,15,4.8
1503,4,15,30,0.05,20,4.4
1504,4,15,30,0.05,25,4.6
1505,4,15,30,0.05,30,4.2
1506,4,15,30,0.05,35,4.8
1507,4,15,30,0.05,40,4.2
1508,4,15,30,0.05,45,4.6
1509,4,15,30,0.05,50,5.0
1510,4,15,30,0.1,5,5.4
1511,4,15,30,0.1,10,4.8
