,Algorithm,CandidatesNum,GroupsNumber,GroupMembers,Result
728,1,490,3,5,0.0249326229095459
729,1,490,3,6,0.030945301055908203
730,1,490,4,2,0.009974002838134766
731,1,490,4,3,0.016954898834228516
732,1,490,4,4,0.03193187713623047
733,1,490,4,5,0.030936479568481445
734,1,490,4,6,0.04587817192077637
735,1,490,5,2,0.010954856872558594
736,1,490,5,3,0.018953561782836914
737,1,490,5,4,0.03789854049682617
738,1,490,5,5,0.04388260841369629
739,1,490,5,6,0.05287003517150879
740,1,490,6,2,0.012966156005859375
741,1,490,6,3,0.02293872833251953
742,1,490,6,4,0.04188799858093262
743,1,490,6,5,0.05088162422180176
744,1,490,6,6,0.06183505058288574
745,1,490,7,2,0.014974594116210938
746,1,490,7,3,0.0359039306640625
747,1,490,7,4,0.0468747615814209
748,1,490,7,5,0.056852102279663086
749,1,490,7,6,0.07879042625427246
750,2,10,2,2,0.0
751,2,10,2,3,0.0
752,2,10,2,4,0.0009970664978027344
753,2,10,2,5,0.0009980201721191406
754,2,10,2,6,0.000997304916381836
755,2,10,3,2,0.0
756,2,10,3,3,0.0
757,2,10,3,4,0.0
758,2,10,3,5,0.0
759,2,10,3,6,0.0019969940185546875
760,2,10,4,2,0.0
761,2,10,4,3,0.0009701251983642578
762,2,10,4,4,0.0
763,2,10,4,5,0.0
764,2,10,4,6,0.012943506240844727
765,2,10,5,2,0.0
766,2,10,5,3,0.0009975433349609375
767,2,10,5,4,0.0009970664978027344
768,2,10,5,5,0.0009970664978027344
769,2,10,5,6,0.019947290420532227
770,2,10,6,2,0.0
771,2,10,6,3,0.0009698867797851562
772,2,10,6,4,0.0009968280792236328
773,2,10,6,5,0.0
774,2,10,6,6,0.039891719818115234
775,2,10,7,2,0.0
776,2,10,7,3,0.0
777,2,10,7,4,0.0009763240814208984
778,2,10,7,5,0.006997346878051758
779,2,10,7,6,0.6203408241271973
780,2,30,2,2,0.0
781,2,30,2,3,0.000985860824584961
782,2,30,2,4,0.0009987354278564453
783,2,30,2,5,0.0
784,2,30,2,6,0.0
785,2,30,3,2,0.0009953975677490234
786,2,30,3,3,0.000997304916381836
787,2,30,3,4,0.0
788,2,30,3,5,0.0009992122650146484
789,2,30,3,6,0.0
790,2,30,4,2,0.0009837150573730469
791,2,30,4,3,0.0009961128234863281
792,2,30,4,4,0.0010027885437011719
793,2,30,4,5,0.0
794,2,30,4,6,0.0009980201721191406
795,2,30,5,2,0.000986337661743164
796,2,30,5,3,0.0009968280792236328
797,2,30,5,4,0.0
798,2,30,5,5,0.0010235309600830078
799,2,30,5,6,0.0009980201721191406
800,2,30,6,2,0.0009965896606445312
801,2,30,6,3,0.0
802,2,30,6,4,0.0
803,2,30,6,5,0.0009980201721191406
804,2,30,6,6,0.001001119613647461
805,2,30,7,2,0.0
806,2,30,7,3,0.0009987354278564453
807,2,30,7,4,0.0009958744049072266
808,2,30,7,5,0.0009768009185791016
809,2,30,7,6,0.0009982585906982422
810,2,50,2,2,0.0
811,2,50,2,3,0.0
812,2,50,2,4,0.000997304916381836
813,2,50,2,5,0.0009965896606445312
814,2,50,2,6,0.0
815,2,50,3,2,0.0
816,2,50,3,3,0.000997781753540039
817,2,50,3,4,0.0
818,2,50,3,5,0.000997304916381836
819,2,50,3,6,0.000997304916381836
820,2,50,4,2,0.0
821,2,50,4,3,0.0
822,2,50,4,4,0.0009975433349609375
823,2,50,4,5,0.0
824,2,50,4,6,0.000997304916381836
825,2,50,5,2,0.0
826,2,50,5,3,0.0010256767272949219
827,2,50,5,4,0.0
828,2,50,5,5,0.000997781753540039
829,2,50,5,6,0.0009975433349609375
830,2,50,6,2,0.0009980201721191406
831,2,50,6,3,0.0
832,2,50,6,4,0.0009980201721191406
833,2,50,6,5,0.000997304916381836
834,2,50,6,6,0.0010154247283935547
835,2,50,7,2,0.0
836,2,50,7,3,0.0010106563568115234
837,2,50,7,4,0.0009965896606445312
838,2,50,7,5,0.0019958019256591797
839,2,50,7,6,0.0019943714141845703
840,2,70,2,2,0.0
841,2,70,2,3,0.0
842,2,70,2,4,0.0009980201721191406
843,2,70,2,5,0.0
844,2,70,2,6,0.0
845,2,70,3,2,0.0009965896606445312
846,2,70,3,3,0.0
847,2,70,3,4,0.0
848,2,70,3,5,0.0009512901306152344
849,2,70,3,6,0.0
850,2,70,4,2,0.0009760856628417969
851,2,70,4,3,0.0
852,2,70,4,4,0.000997304916381836
853,2,70,4,5,0.0
854,2,70,4,6,0.0009675025939941406
855,2,70,5,2,0.0
856,2,70,5,3,0.0009891986846923828
857,2,70,5,4,0.0009758472442626953
858,2,70,5,5,0.0
859,2,70,5,6,0.0009622573852539062
860,2,70,6,2,0.0009975433349609375
861,2,70,6,3,0.0
862,2,70,6,4,0.0009653568267822266
863,2,70,6,5,0.0009989738464355469
864,2,70,6,6,0.0009851455688476562
865,2,70,7,2,0.000997304916381836
866,2,70,7,3,0.0
867,2,70,7,4,0.0009968280792236328
868,2,70,7,5,0.0019948482513427734
869,2,70,7,6,0.001995086669921875
870,2,90,2,2,0.0
871,2,90,2,3,0.0009968280792236328
872,2,90,2,4,0.0
873,2,90,2,5,0.0010266304016113281
874,2,90,2,6,0.0
875,2,90,3,2,0.0009567737579345703
876,2,90,3,3,0.000997304916381836
877,2,90,3,4,0.0
878,2,90,3,5,0.0010273456573486328
879,2,90,3,6,0.0009980201721191406
880,2,90,4,2,0.0
881,2,90,4,3,0.0010077953338623047
882,2,90,4,4,0.0
883,2,90,4,5,0.000972747802734375
884,2,90,4,6,0.000997304916381836
885,2,90,5,2,0.0
886,2,90,5,3,0.0009980201721191406
887,2,90,5,4,0.0009686946868896484
888,2,90,5,5,0.002006053924560547
889,2,90,5,6,0.0019838809967041016
890,2,90,6,2,0.0010266304016113281
891,2,90,6,3,0.0009598731994628906
892,2,90,6,4,0.0009975433349609375
893,2,90,6,5,0.0010259151458740234
894,2,90,6,6,0.0019707679748535156
895,2,90,7,2,0.0009837150573730469
896,2,90,7,3,0.000997304916381836
897,2,90,7,4,0.0009982585906982422
898,2,90,7,5,0.0009665489196777344
899,2,90,7,6,0.001959085464477539
900,2,110,2,2,0.0
901,2,110,2,3,0.0
902,2,110,2,4,0.0009965896606445312
903,2,110,2,5,0.000997304916381836
904,2,110,2,6,0.0009970664978027344
905,2,110,3,2,0.0
906,2,110,3,3,0.0009975433349609375
907,2,110,3,4,0.0009965896606445312
908,2,110,3,5,0.000997781753540039
909,2,110,3,6,0.000997304916381836
910,2,110,4,2,0.0009870529174804688
911,2,110,4,3,0.0009622573852539062
912,2,110,4,4,0.0009975433349609375
913,2,110,4,5,0.0019948482513427734
914,2,110,4,6,0.000997304916381836
915,2,110,5,2,0.0010190010070800781
916,2,110,5,3,0.000997781753540039
917,2,110,5,4,0.0009839534759521484
918,2,110,5,5,0.0009868144989013672
919,2,110,5,6,0.0010197162628173828
920,2,110,6,2,0.0009982585906982422
921,2,110,6,3,0.000997304916381836
922,2,110,6,4,0.0019943714141845703
923,2,110,6,5,0.0019948482513427734
924,2,110,6,6,0.0009970664978027344
925,2,110,7,2,0.0010182857513427734
926,2,110,7,3,0.000982046127319336
927,2,110,7,4,0.0019953250885009766
928,2,110,7,5,0.001993894577026367
929,2,110,7,6,0.0009975433349609375
930,2,130,2,2,0.0009930133819580078
931,2,130,2,3,0.0009894371032714844
932,2,130,2,4,0.0
933,2,130,2,5,0.0009980201721191406
934,2,130,2,6,0.0
935,2,130,3,2,0.0009763240814208984
936,2,130,3,3,0.0009975433349609375
937,2,130,3,4,0.0010194778442382812
938,2,130,3,5,0.000997781753540039
939,2,130,3,6,0.0009987354278564453
940,2,130,4,2,0.000997781753540039
941,2,130,4,3,0.0010218620300292969
942,2,130,4,4,0.0009694099426269531
943,2,130,4,5,0.0009982585906982422
944,2,130,4,6,0.0010123252868652344
945,2,130,5,2,0.0009965896606445312
946,2,130,5,3,0.0009875297546386719
947,2,130,5,4,0.0009758472442626953
948,2,130,5,5,0.0009982585906982422
949,2,130,5,6,0.000997304916381836
950,2,130,6,2,0.0009975433349609375
951,2,130,6,3,0.000997304916381836
952,2,130,6,4,0.0019941329956054688
953,2,130,6,5,0.0019960403442382812
954,2,130,6,6,0.001993894577026367
955,2,130,7,2,0.0019953250885009766
956,2,130,7,3,0.0010082721710205078
957,2,130,7,4,0.0009665489196777344
958,2,130,7,5,0.001995563507080078
959,2,130,7,6,0.001993894577026367
960,2,150,2,2,0.0009970664978027344
961,2,150,2,3,0.0009996891021728516
962,2,150,2,4,0.0
963,2,150,2,5,0.000997304916381836
964,2,150,2,6,0.000997304916381836
965,2,150,3,2,0.0
966,2,150,3,3,0.0009970664978027344
967,2,150,3,4,0.0009975433349609375
968,2,150,3,5,0.0009970664978027344
969,2,150,3,6,0.000997304916381836
970,2,150,4,2,0.000997304916381836
971,2,150,4,3,0.001994609832763672
972,2,150,4,4,0.0009975433349609375
973,2,150,4,5,0.0019948482513427734
974,2,150,4,6,0.001994609832763672
975,2,150,5,2,0.001994609832763672
976,2,150,5,3,0.0019948482513427734
977,2,150,5,4,0.001994609832763672
978,2,150,5,5,0.000997304916381836
979,2,150,5,6,0.0009975433349609375
980,2,150,6,2,0.001994609832763672
981,2,150,6,3,0.001994609832763672
982,2,150,6,4,0.0009970664978027344
983,2,150,6,5,0.0019941329956054688
984,2,150,6,6,0.0019948482513427734
985,2,150,7,2,0.000997304916381836
986,2,150,7,3,0.0019943714141845703
987,2,150,7,4,0.000997304916381836
988,2,150,7,5,0.0019948482513427734
989,2,150,7,6,0.001994609832763672
990,2,170,2,2,0.0
991,2,170,2,3,0.0009975433349609375
992,2,170,2,4,0.000997304916381836
993,2,170,2,5,0.0
994,2,170,2,6,0.000997304916381836
995,2,170,3,2,0.0009970664978027344
996,2,170,3,3,0.0009970664978027344
997,2,170,3,4,0.000997304916381836
998,2,170,3,5,0.000997304916381836
999,2,170,3,6,0.0009970664978027344
1000,2,170,4,2,0.000997304916381836
1001,2,170,4,3,0.0009975433349609375
1002,2,170,4,4,0.0009970664978027344
1003,2,170,4,5,0.0009970664978027344
1004,2,170,4,6,0.000997304916381836
1005,2,170,5,2,0.000997304916381836
1006,2,170,5,3,0.001994609832763672
1007,2,170,5,4,0.001994609832763672
1008,2,170,5,5,0.0009970664978027344
1009,2,170,5,6,0.0009975433349609375
1010,2,170,6,2,0.001994609832763672
1011,2,170,6,3,0.001994609832763672
1012,2,170,6,4,0.0009970664978027344
1013,2,170,6,5,0.0019941329956054688
1014,2,170,6,6,0.0019943714141845703
1015,2,170,7,2,0.001994609832763672
1016,2,170,7,3,0.0009970664978027344
1017,2,170,7,4,0.0019943714141845703
1018,2,170,7,5,0.0019941329956054688
1019,2,170,7,6,0.001994609832763672
1020,2,190,2,2,0.0009970664978027344
1021,2,190,2,3,0.0
1022,2,190,2,4,0.0009970664978027344
1023,2,190,2,5,0.0019948482513427734
1024,2,190,2,6,0.0009980201721191406
1025,2,190,3,2,0.0009975433349609375
1026,2,190,3,3,0.000997781753540039
1027,2,190,3,4,0.0009965896606445312
1028,2,190,3,5,0.0019948482513427734
1029,2,190,3,6,0.0009963512420654297
1030,2,190,4,2,0.000997304916381836
1031,2,190,4,3,0.0009975433349609375
1032,2,190,4,4,0.0009965896606445312
1033,2,190,4,5,0.001993894577026367
1034,2,190,4,6,0.0019948482513427734
1035,2,190,5,2,0.0009970664978027344
1036,2,190,5,3,0.0009975433349609375
1037,2,190,5,4,0.0019948482513427734
1038,2,190,5,5,0.0019943714141845703
1039,2,190,5,6,0.0019948482513427734
1040,2,190,6,2,0.0009975433349609375
1041,2,190,6,3,0.0019948482513427734
1042,2,190,6,4,0.001994609832763672
1043,2,190,6,5,0.002001523971557617
1044,2,190,6,6,0.001995563507080078
1045,2,190,7,2,0.0020189285278320312
1046,2,190,7,3,0.001970529556274414
1047,2,190,7,4,0.0019941329956054688
1048,2,190,7,5,0.001996278762817383
1049,2,190,7,6,0.0020012855529785156
1050,2,210,2,2,0.001001596450805664
1051,2,210,2,3,0.0009970664978027344
1052,2,210,2,4,0.000997781753540039
1053,2,210,2,5,0.0009970664978027344
1054,2,210,2,6,0.0009970664978027344
1055,2,210,3,2,0.0009970664978027344
1056,2,210,3,3,0.0019948482513427734
1057,2,210,3,4,0.0019943714141845703
1058,2,210,3,5,0.001994609832763672
1059,2,210,3,6,0.001995086669921875
1060,2,210,4,2,0.0009970664978027344
1061,2,210,4,3,0.0009970664978027344
1062,2,210,4,4,0.000997304916381836
1063,2,210,4,5,0.0019943714141845703
1064,2,210,4,6,0.0009970664978027344
1065,2,210,5,2,0.001994609832763672
1066,2,210,5,3,0.0019943714141845703
1067,2,210,5,4,0.001994609832763672
1068,2,210,5,5,0.001994609832763672
1069,2,210,5,6,0.0019943714141845703
1070,2,210,6,2,0.0019943714141845703
1071,2,210,6,3,0.001994609832763672
1072,2,210,6,4,0.001994609832763672
1073,2,210,6,5,0.001994609832763672
1074,2,210,6,6,0.0019943714141845703
1075,2,210,7,2,0.0019943714141845703
1076,2,210,7,3,0.001994609832763672
1077,2,210,7,4,0.001994609832763672
1078,2,210,7,5,0.001994609832763672
1079,2,210,7,6,0.002991914749145508
1080,2,230,2,2,0.000997304916381836
1081,2,230,2,3,0.0009970664978027344
1082,2,230,2,4,0.0009970664978027344
1083,2,230,2,5,0.000997781753540039
1084,2,230,2,6,0.0009975433349609375
1085,2,230,3,2,0.000997304916381836
1086,2,230,3,3,0.0009975433349609375
1087,2,230,3,4,0.0009970664978027344
1088,2,230,3,5,0.001994609832763672
1089,2,230,3,6,0.001994609832763672
1090,2,230,4,2,0.0009970664978027344
1091,2,230,4,3,0.001994609832763672
1092,2,230,4,4,0.001994609832763672
1093,2,230,4,5,0.0009970664978027344
1094,2,230,4,6,0.001994609832763672
1095,2,230,5,2,0.000997304916381836
1096,2,230,5,3,0.0019943714141845703
1097,2,230,5,4,0.0009970664978027344
1098,2,230,5,5,0.001994609832763672
1099,2,230,5,6,0.0019943714141845703
1100,2,230,6,2,0.0019943714141845703
1101,2,230,6,3,0.001994609832763672
1102,2,230,6,4,0.001994609832763672
1103,2,230,6,5,0.0019943714141845703
1104,2,230,6,6,0.001994609832763672
1105,2,230,7,2,0.0019941329956054688
1106,2,230,7,3,0.0019943714141845703
1107,2,230,7,4,0.0019941329956054688
1108,2,230,7,5,0.001994609832763672
1109,2,230,7,6,0.0029921531677246094
1110,2,250,2,2,0.0009975433349609375
1111,2,250,2,3,0.000997304916381836
1112,2,250,2,4,0.0009970664978027344
1113,2,250,2,5,0.000997304916381836
1114,2,250,2,6,0.001994609832763672
1115,2,250,3,2,0.000997304916381836
1116,2,250,3,3,0.0009970664978027344
1117,2,250,3,4,0.0009970664978027344
1118,2,250,3,5,0.000997304916381836
1119,2,250,3,6,0.0019943714141845703
1120,2,250,4,2,0.001994609832763672
1121,2,250,4,3,0.000997304916381836
1122,2,250,4,4,0.0019943714141845703
1123,2,250,4,5,0.001994609832763672
1124,2,250,4,6,0.001994609832763672
1125,2,250,5,2,0.0009970664978027344
1126,2,250,5,3,0.0019943714141845703
1127,2,250,5,4,0.001994609832763672
1128,2,250,5,5,0.001994609832763672
1129,2,250,5,6,0.002991914749145508
1130,2,250,6,2,0.001994609832763672
1131,2,250,6,3,0.0029921531677246094
1132,2,250,6,4,0.0019922256469726562
1133,2,250,6,5,0.001993894577026367
1134,2,250,6,6,0.0029921531677246094
1135,2,250,7,2,0.0029916763305664062
1136,2,250,7,3,0.001993894577026367
1137,2,250,7,4,0.0019943714141845703
1138,2,250,7,5,0.002980470657348633
1139,2,250,7,6,0.0019941329956054688
1140,2,270,2,2,0.0019948482513427734
1141,2,270,2,3,0.000997304916381836
1142,2,270,2,4,0.0009970664978027344
1143,2,270,2,5,0.000997304916381836
1144,2,270,2,6,0.0009970664978027344
1145,2,270,3,2,0.0009970664978027344
1146,2,270,3,3,0.0009970664978027344
1147,2,270,3,4,0.0019943714141845703
1148,2,270,3,5,0.001994609832763672
1149,2,270,3,6,0.000997304916381836
1150,2,270,4,2,0.0019941329956054688
1151,2,270,4,3,0.0009968280792236328
1152,2,270,4,4,0.001994609832763672
1153,2,270,4,5,0.001994609832763672
1154,2,270,4,6,0.001994609832763672
1155,2,270,5,2,0.001994609832763672
1156,2,270,5,3,0.001994609832763672
1157,2,270,5,4,0.0019943714141845703
1158,2,270,5,5,0.0019943714141845703
1159,2,270,5,6,0.0019941329956054688
1160,2,270,6,2,0.0019943714141845703
1161,2,270,6,3,0.0019941329956054688
1162,2,270,6,4,0.0019943714141845703
1163,2,270,6,5,0.002991914749145508
1164,2,270,6,6,0.0019943714141845703
1165,2,270,7,2,0.002991914749145508
1166,2,270,7,3,0.002991914749145508
1167,2,270,7,4,0.002991914749145508
1168,2,270,7,5,0.002991914749145508
1169,2,270,7,6,0.002991914749145508
1170,2,290,2,2,0.0009975433349609375
1171,2,290,2,3,0.000997304916381836
1172,2,290,2,4,0.0019948482513427734
1173,2,290,2,5,0.000997304916381836
1174,2,290,2,6,0.0009970664978027344
1175,2,290,3,2,0.0009975433349609375
1176,2,290,3,3,0.001994609832763672
1177,2,290,3,4,0.0019943714141845703
1178,2,290,3,5,0.001994609832763672
1179,2,290,3,6,0.001994609832763672
1180,2,290,4,2,0.0019941329956054688
1181,2,290,4,3,0.0009970664978027344
1182,2,290,4,4,0.001994609832763672
1183,2,290,4,5,0.001994609832763672
1184,2,290,4,6,0.0019943714141845703
1185,2,290,5,2,0.0019941329956054688
1186,2,290,5,3,0.0019941329956054688
1187,2,290,5,4,0.0029921531677246094
1188,2,290,5,5,0.002991914749145508
1189,2,290,5,6,0.0029921531677246094
1190,2,290,6,2,0.0019943714141845703
1191,2,290,6,3,0.0019941329956054688
1192,2,290,6,4,0.0019943714141845703
1193,2,290,6,5,0.002991914749145508
1194,2,290,6,6,0.0019943714141845703
1195,2,290,7,2,0.0019941329956054688
1196,2,290,7,3,0.0029916763305664062
1197,2,290,7,4,0.0029916763305664062
1198,2,290,7,5,0.0029914379119873047
1199,2,290,7,6,0.002991914749145508
1200,2,310,2,2,0.000997304916381836
1201,2,310,2,3,0.0019948482513427734
1202,2,310,2,4,0.001994609832763672
1203,2,310,2,5,0.0019943714141845703
1204,2,310,2,6,0.0009975433349609375
1205,2,310,3,2,0.0009970664978027344
1206,2,310,3,3,0.0019943714141845703
1207,2,310,3,4,0.001994609832763672
1208,2,310,3,5,0.0019943714141845703
1209,2,310,3,6,0.001994609832763672
1210,2,310,4,2,0.0019943714141845703
1211,2,310,4,3,0.0019943714141845703
1212,2,310,4,4,0.0019941329956054688
1213,2,310,4,5,0.001994609832763672
1214,2,310,4,6,0.0029916763305664062
1215,2,310,5,2,0.0019936561584472656
1216,2,310,5,3,0.001993894577026367
1217,2,310,5,4,0.0029914379119873047
1218,2,310,5,5,0.0019941329956054688
1219,2,310,5,6,0.002991199493408203
1220,2,310,6,2,0.002995014190673828
1221,2,310,6,3,0.002990245819091797
1222,2,310,6,4,0.0029916763305664062
1223,2,310,6,5,0.002991914749145508
1224,2,310,6,6,0.003988981246948242
1225,2,310,7,2,0.0019941329956054688
1226,2,310,7,3,0.0029916763305664062
1227,2,310,7,4,0.0029916763305664062
1228,2,310,7,5,0.002991914749145508
1229,2,310,7,6,0.002991914749145508
1230,2,330,2,2,0.001994609832763672
1231,2,330,2,3,0.001994609832763672
1232,2,330,2,4,0.000997304916381836
1233,2,330,2,5,0.000997304916381836
1234,2,330,2,6,0.001994609832763672
1235,2,330,3,2,0.0019943714141845703
1236,2,330,3,3,0.0009975433349609375
1237,2,330,3,4,0.0019941329956054688
1238,2,330,3,5,0.000997304916381836
1239,2,330,3,6,0.001994609832763672
1240,2,330,4,2,0.001994609832763672
1241,2,330,4,3,0.001994609832763672
1242,2,330,4,4,0.0019943714141845703
1243,2,330,4,5,0.0019941329956054688
1244,2,330,4,6,0.0029921531677246094
1245,2,330,5,2,0.002991914749145508
1246,2,330,5,3,0.002991914749145508
1247,2,330,5,4,0.0029921531677246094
1248,2,330,5,5,0.0019943714141845703
1249,2,330,5,6,0.0029916763305664062
1250,2,330,6,2,0.0019943714141845703
1251,2,330,6,3,0.002991914749145508
1252,2,330,6,4,0.001994609832763672
1253,2,330,6,5,0.002991914749145508
1254,2,330,6,6,0.0029916763305664062
1255,2,330,7,2,0.0029916763305664062
1256,2,330,7,3,0.0029916763305664062
1257,2,330,7,4,0.0029914379119873047
1258,2,330,7,5,0.002991914749145508
1259,2,330,7,6,0.0029916763305664062
1260,2,350,2,2,0.0019943714141845703
1261,2,350,2,3,0.0019948482513427734
1262,2,350,2,4,0.000997304916381836
1263,2,350,2,5,0.0019943714141845703
1264,2,350,2,6,0.0009970664978027344
1265,2,350,3,2,0.0019943714141845703
1266,2,350,3,3,0.001994609832763672
1267,2,350,3,4,0.0019943714141845703
1268,2,350,3,5,0.0009968280792236328
1269,2,350,3,6,0.001994609832763672
1270,2,350,4,2,0.0019943714141845703
1271,2,350,4,3,0.001994609832763672
1272,2,350,4,4,0.0019943714141845703
1273,2,350,4,5,0.0019943714141845703
1274,2,350,4,6,0.0019943714141845703
1275,2,350,5,2,0.0019943714141845703
1276,2,350,5,3,0.001994609832763672
1277,2,350,5,4,0.002991914749145508
1278,2,350,5,5,0.0019943714141845703
1279,2,350,5,6,0.0029921531677246094
1280,2,350,6,2,0.002991914749145508
1281,2,350,6,3,0.002991914749145508
1282,2,350,6,4,0.0029916763305664062
1283,2,350,6,5,0.002991914749145508
1284,2,350,6,6,0.0029914379119873047
1285,2,350,7,2,0.002991914749145508
1286,2,350,7,3,0.0029914379119873047
1287,2,350,7,4,0.0029914379119873047
1288,2,350,7,5,0.003989219665527344
1289,2,350,7,6,0.003989219665527344
1290,2,370,2,2,0.001994609832763672
1291,2,370,2,3,0.0019953250885009766
1292,2,370,2,4,0.0009970664978027344
1293,2,370,2,5,0.0019941329956054688
1294,2,370,2,6,0.0009970664978027344
1295,2,370,3,2,0.002991914749145508
1296,2,370,3,3,0.001994609832763672
1297,2,370,3,4,0.001995086669921875
1298,2,370,3,5,0.0019943714141845703
1299,2,370,3,6,0.001993894577026367
1300,2,370,4,2,0.001994609832763672
1301,2,370,4,3,0.001994609832763672
1302,2,370,4,4,0.0019948482513427734
1303,2,370,4,5,0.0019943714141845703
1304,2,370,4,6,0.0029921531677246094
1305,2,370,5,2,0.002991914749145508
1306,2,370,5,3,0.001994609832763672
1307,2,370,5,4,0.0030057430267333984
1308,2,370,5,5,0.0019941329956054688
1309,2,370,5,6,0.0030133724212646484
1310,2,370,6,2,0.0029871463775634766
1311,2,370,6,3,0.0025196075439453125
1312,2,370,6,4,0.002991914749145508
1313,2,370,6,5,0.0029926300048828125
1314,2,370,6,6,0.002991914749145508
1315,2,370,7,2,0.003989219665527344
1316,2,370,7,3,0.004011631011962891
1317,2,370,7,4,0.0029921531677246094
1318,2,370,7,5,0.003964662551879883
1319,2,370,7,6,0.003989219665527344
1320,2,390,2,2,0.0019941329956054688
1321,2,390,2,3,0.001993417739868164
1322,2,390,2,4,0.0009970664978027344
1323,2,390,2,5,0.001994609832763672
1324,2,390,2,6,0.001994609832763672
1325,2,390,3,2,0.0019941329956054688
1326,2,390,3,3,0.0019943714141845703
1327,2,390,3,4,0.001994609832763672
1328,2,390,3,5,0.0019943714141845703
1329,2,390,3,6,0.0019941329956054688
1330,2,390,4,2,0.0019941329956054688
1331,2,390,4,3,0.002991914749145508
1332,2,390,4,4,0.0019943714141845703
1333,2,390,4,5,0.0019941329956054688
1334,2,390,4,6,0.0029921531677246094
1335,2,390,5,2,0.0019941329956054688
1336,2,390,5,3,0.0029916763305664062
1337,2,390,5,4,0.0029914379119873047
1338,2,390,5,5,0.002991914749145508
1339,2,390,5,6,0.0029916763305664062
1340,2,390,6,2,0.0029914379119873047
1341,2,390,6,3,0.0029914379119873047
1342,2,390,6,4,0.0029916763305664062
1343,2,390,6,5,0.003989219665527344
1344,2,390,6,6,0.003989219665527344
1345,2,390,7,2,0.0029914379119873047
1346,2,390,7,3,0.0029916763305664062
1347,2,390,7,4,0.003989219665527344
1348,2,390,7,5,0.002991914749145508
1349,2,390,7,6,0.003989458084106445
1350,2,410,2,2,0.0019948482513427734
1351,2,410,2,3,0.0019941329956054688
1352,2,410,2,4,0.000997304916381836
1353,2,410,2,5,0.0019943714141845703
1354,2,410,2,6,0.0019943714141845703
1355,2,410,3,2,0.001994609832763672
1356,2,410,3,3,0.001994609832763672
1357,2,410,3,4,0.0019943714141845703
1358,2,410,3,5,0.0019943714141845703
1359,2,410,3,6,0.002991914749145508
1360,2,410,4,2,0.0019943714141845703
1361,2,410,4,3,0.0019941329956054688
1362,2,410,4,4,0.001994609832763672
1363,2,410,4,5,0.002991914749145508
1364,2,410,4,6,0.0019943714141845703
1365,2,410,5,2,0.002991914749145508
1366,2,410,5,3,0.0019943714141845703
1367,2,410,5,4,0.0029916763305664062
1368,2,410,5,5,0.0029916763305664062
1369,2,410,5,6,0.0029916763305664062
1370,2,410,6,2,0.0029916763305664062
1371,2,410,6,3,0.0029916763305664062
1372,2,410,6,4,0.0029916763305664062
1373,2,410,6,5,0.002991914749145508
1374,2,410,6,6,0.0029914379119873047
1375,2,410,7,2,0.003989219665527344
1376,2,410,7,3,0.0029916763305664062
1377,2,410,7,4,0.003989219665527344
1378,2,410,7,5,0.003989219665527344
1379,2,410,7,6,0.003988981246948242
1380,2,430,2,2,0.0019943714141845703
1381,2,430,2,3,0.001995086669921875
1382,2,430,2,4,0.0029921531677246094
1383,2,430,2,5,0.0019943714141845703
1384,2,430,2,6,0.002991914749145508
1385,2,430,3,2,0.001985311508178711
1386,2,430,3,3,0.002991914749145508
1387,2,430,3,4,0.001994609832763672
1388,2,430,3,5,0.0029921531677246094
1389,2,430,3,6,0.0029916763305664062
1390,2,430,4,2,0.001994609832763672
1391,2,430,4,3,0.002991914749145508
1392,2,430,4,4,0.0029926300048828125
1393,2,430,4,5,0.0029916763305664062
1394,2,430,4,6,0.002991914749145508
1395,2,430,5,2,0.002991914749145508
1396,2,430,5,3,0.0029921531677246094
1397,2,430,5,4,0.002991914749145508
1398,2,430,5,5,0.003989458084106445
1399,2,430,5,6,0.003989219665527344
1400,2,430,6,2,0.003989219665527344
1401,2,430,6,3,0.0029921531677246094
1402,2,430,6,4,0.003989219665527344
1403,2,430,6,5,0.003989219665527344
1404,2,430,6,6,0.003989219665527344
1405,2,430,7,2,0.003989458084106445
1406,2,430,7,3,0.0039899349212646484
1407,2,430,7,4,0.003989219665527344
1408,2,430,7,5,0.003966808319091797
1409,2,430,7,6,0.004986286163330078
1410,2,450,2,2,0.001995086669921875
1411,2,450,2,3,0.0019941329956054688
1412,2,450,2,4,0.0019943714141845703
1413,2,450,2,5,0.001994609832763672
1414,2,450,2,6,0.0019943714141845703
1415,2,450,3,2,0.0019941329956054688
1416,2,450,3,3,0.0019943714141845703
1417,2,450,3,4,0.0019943714141845703
1418,2,450,3,5,0.002991914749145508
1419,2,450,3,6,0.002991914749145508
1420,2,450,4,2,0.0019941329956054688
1421,2,450,4,3,0.002991914749145508
1422,2,450,4,4,0.0019943714141845703
1423,2,450,4,5,0.002991914749145508
1424,2,450,4,6,0.002991914749145508
1425,2,450,5,2,0.002991914749145508
1426,2,450,5,3,0.002991914749145508
1427,2,450,5,4,0.0029916763305664062
1428,2,450,5,5,0.003989219665527344
1429,2,450,5,6,0.003989458084106445
1430,2,450,6,2,0.003989219665527344
1431,2,450,6,3,0.0029916763305664062
1432,2,450,6,4,0.0029916763305664062
1433,2,450,6,5,0.003989219665527344
1434,2,450,6,6,0.003988981246948242
1435,2,450,7,2,0.0029916763305664062
1436,2,450,7,3,0.003988981246948242
1437,2,450,7,4,0.003988981246948242
